,date,title,language,country,url
142,20200328T171500Z,"Covid - 19 : Presidency dismisses N30 , 000 bonanza claim – Daily Trust",English,Nigeria,https://www.dailytrust.com.ng/covid-19-presidency-dismisses-n30000-bonanza-claim.html
143,20200304T033000Z,Hand sanitizer shortage : Grocery chain slaps limits on products as virus outbreak grows,English,United States,https://www.wowt.com/content/news/Grocery-chain-slaps-limits-on-products-as-virus-outbreak-grows-568455411.html
144,20200306T184500Z,With spreading virus comes fears -- and lots of stockpiling,English,United States,https://siouxcityjournal.com/news/national/with-spreading-virus-comes-fears----and-lots/image_d19389e1-74ab-5f79-a42d-e0d511bb2aa6.html
145,20200315T233000Z,All Nevada K - 12 schools to be closed until at least April 6,English,United States,https://www.chron.com/news/education/article/All-Nevada-K-12-schools-to-be-closed-until-at-15133130.php
146,20200315T233000Z,All Nevada K - 12 schools to be closed until at least April 6,English,United States,https://www.sfgate.com/news/education/article/All-Nevada-K-12-schools-to-be-closed-until-at-15133130.php
147,20200319T064500Z,"Priyanka Chopra On Day 8 Of Self - Isolation :  It Feels Like Something Out Of A Movie , But It Not  ",English,India,https://www.filmibeat.com/bollywood/news/2020/priyanka-chopra-on-day-8-of-self-isolation-it-feels-like-something-out-of-a-movie-but-it-is-not-296388.html
148,20200313T074500Z,Panic - buying hits Sabah after first Covid - 19 case announced,English,Malaysia,https://www.thestar.com.my/news/nation/2020/03/13/panic-buying-hits-sabah-after-first-covid-19-case-announced
149,20200313T083000Z,Panic - buying hits Sabah after first coronavirus case in the state,English,Singapore,https://www.straitstimes.com/asia/se-asia/panic-buying-hits-sabah-after-first-coronavirus-case-in-the-state
150,20200303T223000Z,Looking for hand sanitizer ? Good luck finding it,English,United States,https://tucson.com/lifestyles/looking-for-hand-sanitizer-good-luck-finding-it/article_19cb69b9-fc50-5a89-86ac-1932e15c3002.html
151,20200209T031500Z,Panic buying hits Singapore after coronavirus alert raised,English,Canada,https://www.ctvnews.ca/world/panic-buying-hits-singapore-after-coronavirus-alert-raised-1.4803566
152,20200320T024500Z,Coronavirus  panic marketing : Major brands accused of fuelling customer anxieties,English,Australia,https://www.9news.com.au/national/coronavirus-panic-marketing-hand-sanitiser-face-masks-brands-accused-fuelling-customer-anxiety/092787ba-cefc-47d5-b232-469c3cf87ccf
153,20200303T173000Z,Coronavirus : Boots limits hand sanitiser sales,English,United Kingdom,https://www.theargus.co.uk/news/18278039.coronavirus-boots-limits-hand-sanitiser-sales/
154,20200312T234500Z,"Walgreens , Kroger limit purchase of some essential products amid virus outbreak",English,United States,https://www.reuters.com/article/us-health-coronavirus-walgreens-boots/walgreens-kroger-limit-purchase-of-some-essential-products-amid-virus-outbreak-idUSKBN20Z3T6
155,20200328T160000Z,"FAKE NEWS ALERT : FG is NOT paying Nigerians N30 , 000   coronavirus relief  ",English,Nigeria,https://www.thecable.ng/fake-news-alert-fg-is-not-giving-nigerians-with-bvn-n30000
156,20200309T163000Z,If You Feel You Must Stock Up Here What to Buy & What to Skip,English,United States,https://1003thepeak.iheart.com/featured/jackie-tony-and-donnie/content/2020-03-09-if-you-feel-you-must-stock-up-heres-what-to-buy-what-to-skip/
157,20200304T013000Z,Looking for hand sanitizer ? Good luck finding it,English,United States,https://www.lex18.com/news/national/coronavirus/looking-for-hand-sanitizer-good-luck-finding-it
158,20200214T201500Z,Why coronavirus is a bit like Brexit,English,United Kingdom,https://www.thegrocer.co.uk/hot-topic/why-coronavirus-is-a-bit-like-brexit/602024.article
159,20200214T201500Z,"Trade barriers inevitably mean price rises , food shortages , chaos and extra costs",English,United Kingdom,https://www.thegrocer.co.uk/leader/trade-barriers-inevitably-mean-price-rises-food-shortages-chaos-and-extra-costs/602017.article
160,20200211T194500Z,"Banana Republic Canada Sale : Save Up To 40 % Off On Pants , Denims , Sweaters & Outerwear + Extra 40 % Off On Sale Styles , Today Only | Canadian Freebies , Coupons , Deals , Bargains , Flyers , Contests Canada",English,Canada,https://smartcanucks.ca/banana-republic-canada-sale-save-up-to-40-off-on-pants-denims-sweaters-outerwear-extra-40-off-on-sale-styles-today-only/
161,20200401T110000Z,"Amid COVID - 19 crisis , dont forget the food banks",English,United States,https://www.msn.com/en-ca/finance/topstories/amid-covid-19-crisis-dont-forget-the-food-banks/ar-BB120IzN
162,20200304T050000Z,Hand sanitizer shortage : Grocery chain slaps limits on products as virus outbreak grows,English,United States,https://www.wkyt.com/content/news/Grocery-chain-slaps-limits-on-products-as-virus-outbreak-grows-568455411.html
163,20200314T120000Z,"Shoppers Have Flooded Food Stores , But Are They Buying the Right Things ? ",English,United States,https://www.necn.com/news/local/manchester-shoppers-flooded-food-stores-buying-right-things/2245665/
164,20200217T144500Z,WATCH : 98 - year old Girl Scout is still SELLING COOKIES !! ,English,United States,https://ktrh.iheart.com/content/2020-02-17-watch-98-year-old-girl-scout-is-still-selling-cookies/
165,20200218T221500Z,The Best Canned Goods From Trader Joe | 2020,English,United States,https://www.popsugar.com/family/Best-Trader-Joes-Canned-Goods-44547834
166,20200323T191500Z,"Hundreds of Thousands of Hires at Walmart , Amazon , CVS , Dollar General",English,United States,https://www.breitbart.com/health/2020/03/23/hundreds-of-thousands-of-hires-at-walmart-amazon-cvs-dollar-general/
167,20200323T213000Z,"Hundreds of Thousands of Hires at Walmart , Amazon , CVS , Dollar General",English,United States,https://www.breitbart.com/economy/2020/03/23/hundreds-of-thousands-of-hires-at-walmart-amazon-cvs-dollar-general/
168,20200315T080000Z,Sabahans Are Already Stocking Up Daily Necessities Amidst Covid - 19 Pandemic,English,Malaysia,https://www.worldofbuzz.com/sabahans-are-already-stocking-up-daily-necessities-amidst-covid-19-pandemic/
169,20200328T180000Z,"COVID - 19 : Presidency dismisses report on N30 , 000 relief package",English,Nigeria,https://www.vanguardngr.com/2020/03/covid-19-presidency-dismisses-report-on-n30000-relief-package/
170,20200320T143000Z,Stocks - Oil Producers Extend Rebound in Premarket ; Crowdstrike Surges,English,United States,https://www.investing.com/news/stock-market-news/stocks--oil-producers-extend-rebound-in-premarket-crowdstrike-surges-2116662
171,20200325T101500Z,Drawing for the food bank : artist Dana Holst responds to COVID - 19,English,Canada,https://edmontonjournal.com/news/local-news/drawing-for-the-food-bank-artist-dana-holst-responds-to-covid-19/wcm/7bcd5d03-a620-4cb3-8ef5-f653e621112d/
172,20200325T234500Z,Cannabis stocks surge as virus shut - ins load up,English,United States,http://www.chicagotribune.com/coronavirus/sns-cannabis-stocks-surge-virus-20200325-rxng6bzkxneqhkczxc46276t4u-story.html
173,20200209T053000Z,Supermarkets restocking essentials to meet high demand,English,Malaysia,https://www.thestar.com.my/news/regional/2020/02/09/supermarkets-restocking-essentials-to-meet-high-demand
174,20200207T031500Z,"Netizens slam Stefanie Sun , By2 after a post on hoarding medical supplies in Singapore for China",English,Singapore,https://www.theonlinecitizen.com/2020/02/07/netizens-slam-stefanie-sun-by2-after-a-post-on-hoarding-medical-supplies-in-singapore-for-china/
175,20200304T104500Z,Hand sanitizer shortage : Grocery chain slaps limits on products as virus outbreak grows,English,United States,https://www.kltv.com/2020/03/03/hand-sanitizer-shortage-grocery-chain-slaps-limits-products-virus-outbreak-grows/
176,20200208T001500Z,"No need to panic - buy food , Singaporeans told | The Malaysian Insight",English,Malaysia,https://www.themalaysianinsight.com/s/217684
177,20200304T013000Z,Hand sanitizer shortage : Grocery chain slaps limits on products as virus outbreak grows,English,United States,https://www.abc12.com/content/news/Grocery-chain-slaps-limits-on-products-as-virus-outbreak-grows-568455411.html
178,20200302T193000Z,Shoppers say Costco stores were mobbed with customers stocking up over the weekend as panic over coronavirus heightens in the US,English,United States,https://news.yahoo.com/shoppers-costco-stores-were-mobbed-162900142.html
179,20200217T074500Z,Sephora Just Launched A Massive 50 % Off Sale On Yr Fave Products,English,Australia,https://www.pedestrian.tv/style/sephora-50-off-sale/
180,20200207T214500Z,Insider buying at Alimentation Couche - Tard,English,Canada,https://www.theglobeandmail.com/investing/markets/inside-the-market/article-insider-buying-at-alimentation-couche-tard/
181,20200316T211500Z,Business leaders try to calm panic - shopping Vegas residents,English,United States,https://www.expressnews.com/news/article/Business-leaders-try-to-calm-panic-shopping-Vegas-15132834.php
182,20200324T180000Z,"Denver amends stay - at - home order to exclude liquor stores , marijuana dispensaries after people rush to stock up",English,United States,https://www.washingtonexaminer.com/politics/denver-amends-stay-at-home-order-to-exclude-liquor-stores-marijuana-dispensaries-after-people-rush-to-stock-up
183,20200327T201500Z,WATCH : National Guard troops haul goods to dozens of grocery stores across Arizona,English,United States,https://www.12news.com/article/news/health/coronavirus/national-guard-troops-haul-goods-to-dozens-of-grocery-stores-across-arizona/75-d14480d6-f760-4e88-a9bd-56f6ebd015d8
184,20200302T200000Z,Shoppers say Costco stores were mobbed with customers stocking up over the weekend as panic over coronavirus heightens in the US,English,Kenya,https://www.pulselive.co.ke/bi/strategy/shoppers-say-costco-stores-were-mobbed-with-customers-stocking-up-over-the-weekend-as/1r4j42g
185,20200304T230000Z,Hand sanitizer shortage : Grocery chain slaps limits on products as virus outbreak grows,English,United States,https://www.wjhg.com/content/news/Grocery-chain-slaps-limits-on-products-as-virus-outbreak-grows-568455411.html
186,20200316T154500Z,La Habra Northgate supermarket offers exclusive hours for shoppers over 65 amid coronavirus crisis,English,United States,https://abc7.com/shopping/coronavirus-la-habra-market-offers-exclusive-shopping-window-for-seniors/6018086/
187,20200301T164500Z,Poll : Did you stock up at the supermarket over the weekend in response to the coronavirus ? ,English,New Zealand,https://www.newshub.co.nz/home/shows/2020/03/poll-did-you-stock-up-at-the-supermarket-over-the-weekend-in-response-to-the-coronavirus.html
188,20200314T223000Z,Coronavirus : Shoppers preparing for pandemic are leaving shelves empty,English,United States,https://www.usatoday.com/videos/money/2020/03/14/coronavirus-shoppers-preparing-pandemic-leaving-shelves-empty/5050323002/
189,20200304T141500Z,Hand sanitizer shortage : Grocery chain slaps limits on products as virus outbreak grows,English,United States,https://www.wctv.tv/content/news/Grocery-chain-slaps-limits-on-products-as-virus-outbreak-grows-568455411.html
190,20200312T223000Z,People around the world are panic - buying ... toilet paper ? :: WRAL . com,English,United States,https://www.wral.com/people-around-the-world-are-panic-buying-toilet-paper/19008863/
191,20200319T223000Z,  Everything is Fine  podcast : Luck favors the prepared mind,English,United States,https://www.clickondetroit.com/features/2020/03/19/everything-is-fine-podcast-luck-favors-the-prepared-mind/
192,20200303T203000Z,"Costco is poised to dominate amid heightened panic over the coronavirus outbreak , UBS says",English,India,https://www.businessinsider.in/stock-market/news/costco-is-poised-to-dominate-amid-heightened-panic-over-the-coronavirus-outbreak-ubs-says/articleshow/74465929.cms
193,20200324T170000Z,"Costco coronavirus - related surge wont end anytime soon , analysts say",English,United States,https://www.marketwatch.com/story/costcos-coronavirus-related-surge-wont-end-anytime-soon-analysts-say-2020-03-24
194,20200305T154500Z,Campbell Soup Stock Pushes Higher on Hoarding Trend and Strong Earnings Report,English,United States,https://www.marketwatch.com/articles/campbell-soup-stock-pushes-higher-on-hoarding-trend-and-strong-earnings-report-51583421295
195,20200221T224500Z,Slack News : WORK Stock Jumps 2 % on Uber Deployment Rumor,English,United States,https://investorplace.com/2020/02/slack-news-bumps-work-stock-on-uber-rumors/
196,20200311T181500Z,Articles written by ERIKA ROSETE,English,Spain,https://english.elpais.com/autor/erika_joselyn_rosete_pichardo/a/
197,20200326T120000Z,PICS : Payday shopping mania in Cape Town ahead of national Covid - 19 lockdown,English,South Africa,https://www.iol.co.za/capeargus/news/pics-payday-shopping-mania-in-cape-town-ahead-of-national-covid-19-lockdown-45583736
198,20200305T191500Z,Kroger Stock Is Jumping as People Stock Up on Hand Sanitizer and Canned Food,English,United States,https://www.marketwatch.com/articles/kroger-stock-coronavirus-stock-up-earnings-51583434103
199,20200401T051500Z,South Africa probes hundreds of complaints of excessive pricing,English,United States,https://www.msn.com/en-us/news/other/south-africa-probes-hundreds-of-complaints-of-excessive-pricing/ar-BB11XSE5
200,20200307T201500Z,I cant seem to buy toilet paper from Costco because coronavirus freaks bought it all,English,United States,https://www.letsrun.com/forum/flat_read.php?thread=9878158
201,20200304T224500Z,What A Better Way To Stock Up In Case Of Caronavirus,English,United States,https://kdge.iheart.com/featured/rick-o-bryan/content/2020-03-04-whats-a-better-way-to-stock-up-in-case-of-caronavirus/
202,20200304T230000Z,What A Better Way To Stock Up In Case Of Caronavirus,English,United States,https://mix973wheeling.iheart.com/featured/rick-o-bryan/content/2020-03-04-whats-a-better-way-to-stock-up-in-case-of-caronavirus/
